future_id,primary_id,group_1_ef_lvst_entferm,group_2_yf_agrc,group_3_demscalar_soil,group_4_demscalar_ippu,group_5_efficfactor_enfu_industrial_energy_fuel,group_6_elecfuelefficiency_trns,group_7_factor_waso_waste_per_capita_scalar_food,group_8_frac_fgtv,group_9_frac_agrc_agriculture_production_lost,group_10_frac_agrc,group_12_frac_enfu_transmission_loss_fuel_electricity,group_13_frac_gnrl_eating_red_meats+,group_14_frac_ippu_cement_clinker,group_15_frac_ippu_production_with_co2_capture,group_16_frac_lvst_mm,group_17_frac_trns_fuelmix,group_18_frac_trns_mtkm_dem_freight,group_19_frac_trns_pkm_dem,group_20_frac_wali_ww,group_21_frac_waso_non_recycled,group_22_frac_waso,group_23_frac_waso_recycled,group_24_frac_waso,group_25_frac_inen_energy,group_26_frac_inen_energy,group_27_frac_scoe_heat_energy,group_28_fuelefficiency_trns,group_29_gasrf,group_30_ef_ippu_tonne,group_31_ef_ippu_tonne_n2o_per,group_32_lndu_reallocation_factor,group_33_exports_lvst,group_34_nemomod_en,group_35_occrate_trns_passenger_per_vehicle_road_light,group_36_pij_lndu_croplands_to,group_37_pij_lndu_forests_mangroves_to,group_38_pij_lndu_forests_primary_to,group_39_pij_lndu_forests_secondary_to,group_40_pij_lndu_grasslands+,group_41_pij_lndu_other_to,group_42_pij_lndu_settlements_to,group_43_pij_lndu_wetlands_to,group_44_ef_agrc_anaerobicdom_rice_kg_ch4_ha,group_45_scalar_lvst_carrying_capacity,group_46_scalar_scoe_appliance_energy_demand,group_47_scalar_scoe_heat_energy_demand,total_emissions_last_five_years,emission_co2e_subsector_total_last_five_years_agrc,emission_co2e_subsector_total_last_five_years_ccsq,emission_co2e_subsector_total_last_five_years_entc,emission_co2e_subsector_total_last_five_years_fgtv,emission_co2e_subsector_total_last_five_years_frst,emission_co2e_subsector_total_last_five_years_inen,emission_co2e_subsector_total_last_five_years_ippu,emission_co2e_subsector_total_last_five_years_lndu,emission_co2e_subsector_total_last_five_years_lsmm,emission_co2e_subsector_total_last_five_years_lvst,emission_co2e_subsector_total_last_five_years_scoe,emission_co2e_subsector_total_last_five_years_soil,emission_co2e_subsector_total_last_five_years_trns,emission_co2e_subsector_total_last_five_years_trww,emission_co2e_subsector_total_last_five_years_waso
307,275582,0.1405039818593647,0.0799204919358958,0.0382787912241574,0.8622275370653945,0.9236139303663397,0.220359124152758,0.8374472673539607,0.8354941054752536,0.0691315833183379,0.4978848795444888,0.9529495814911092,0.3281246194753571,0.2276857623191268,0.0191737821121856,0.7683489450414024,0.7434028477609633,0.9342188169511648,0.7495644270106598,0.8035617332670405,0.4442210770168754,0.386865340210818,0.9398626019256272,0.8582421337556635,0.4324817414096779,0.7261720089780079,0.2515097634223864,0.0349963776215191,0.5406486244194034,0.7106679446247063,0.3488201390892388,0.1667138874389899,0.968890029043478,0.4783813690292586,0.2142291476811981,0.1309918506514935,0.0299264520928894,0.5563461221355828,0.1117821375085568,0.2030243756084443,0.9673587960838383,0.3146734891128332,0.070222128131271,0.5911067723420151,0.5119698348715973,0.7363778825784542,0.2401638429098755,728.2467294161319,7.136532762608212,-106.68906937232212,188.55994042265675,17.940163848321976,-96.74833819194359,28.33263539750812,321.44443718489003,55.217290136355444,0.9739041829226747,5.483711786821248,21.43623802471682,90.6418190807511,181.95671447529634,7.041560267252421,5.519189410296409
308,275583,0.7902818589984444,0.0813292249928182,0.8367456522898957,0.1840875077538385,0.9167250736670172,0.5382634601083498,0.1969388654281598,0.3824727676490018,0.5213015906654265,0.3487982531186087,0.2779599849897267,0.4774072550531956,0.7383501130669513,0.1784200572004548,0.5103507537480089,0.3587325689276094,0.9283262698804547,0.1198027822309103,0.433246959005017,0.0316117610130984,0.2986216028601486,0.5942583355785065,0.5815180340445857,0.1594444126493056,0.4325947640635645,0.5565500272190128,0.6165128309419606,0.444861251807426,0.6003046310214463,0.985303310220346,0.2699770875256953,0.2127943273189683,0.5302550967290475,0.4243939519403529,0.8043200820432609,0.5851658728583957,0.0153589621779392,0.4392012378820843,0.3670847632979917,0.2772856151022551,0.1107356320760786,0.1093653785803703,0.8595742296734737,0.1208281864298911,0.8517541155775442,0.7543142564460141,594.3035880378125,6.392605617083072,-114.3375050166302,175.61278137688174,27.153860725611594,-138.5201421022385,44.746460632216625,230.20199061558665,42.60574528660421,1.0235910340738918,3.748878490126024,10.384636043748472,72.15035320906492,217.54191566701317,7.2894098337600965,8.309006624910777
309,275584,0.851809468097487,0.9488928136157796,0.7732016304881871,0.3121215580369644,0.5897332245395128,0.8934280014318835,0.198926555941834,0.4779791344773536,0.7090633745181084,0.2277009784740343,0.7927312476812481,0.981892262428662,0.0578368503045718,0.8618115204272881,0.1769873563376446,0.6858710094405164,0.6698794333779452,0.6150982881493209,0.2697575746552474,0.7540461519389245,0.7626417028268808,0.4322001782510891,0.9729349284272044,0.4446688291786573,0.2576256978277327,0.3214367697256561,0.216484269104389,0.777661364926007,0.0404900585819335,0.0431675924969821,0.5447187675980915,0.7910823568138746,0.5496490432706584,0.79473865623924,0.5991148987615839,0.1697476803759222,0.0012191048095121,0.5114155346377317,0.9616106136564564,0.7958343507106022,0.2036375928968759,0.67594541575434,0.1946131512593975,0.8041761938311387,0.9006297383851797,0.2440451701705246,801.8489620475314,7.915436953651366,-38.90690856871417,183.37179796686485,22.45873426678387,-131.3241773856897,47.46870803666893,385.5578143230827,50.21699735428918,1.0722060112434382,3.753261115734417,19.642129348784277,78.23798222758253,162.46731147694683,5.250800024496005,4.66686889580679
310,275585,0.6456832187507698,0.6513149051332342,0.72922972205486,0.2141507344242275,0.5671224591571561,0.5087564267946315,0.1648971943208433,0.1756036702811551,0.6853482696914848,0.6104143989336271,0.452716757989174,0.5788800641734713,0.9117090751648133,0.1052341605633632,0.4661976606585075,0.5922643927675126,0.7218779621564589,0.3877457120822758,0.8486975285037812,0.5834250194528597,0.64233729078775,0.6074721715779745,0.1111165630579634,0.4174650503566622,0.1462935536585526,0.1613099586981631,0.5493439559332667,0.9063240874908572,0.5016204239041451,0.4658644220108989,0.0820709971674334,0.6075164291559015,0.1705023203212959,0.6749501140461803,0.3619762694004131,0.0059289624324537,0.3843293735743355,0.653393831455582,0.2145387599732243,0.7081234948636983,0.6547952888326787,0.8561180558992569,0.4322444010555958,0.3058437858023356,0.8442201781026021,0.6702832730760349,928.8337645799089,7.082090650587445,-41.493815144740665,267.45497234124446,43.567429518183246,-133.45572584094236,61.39957242558632,359.33896231839276,53.12341491657623,1.0508669821454681,4.444726160264291,18.804344363286358,74.17946935887085,195.3894911936135,4.529926308248946,13.418039028591956
311,275586,0.1844480891626133,0.2771424087801446,0.0142560807617981,0.0517763032419221,0.8919228507369928,0.5865043503693544,0.3281602020020353,0.1895563950662091,0.5619345953134385,0.6969531582358395,0.3407131199798465,0.4363675423175446,0.7994905731118042,0.3494529184806954,0.6476269541060387,0.7686382453980459,0.7858975220545904,0.468212950358812,0.8933769760269706,0.0573456588625806,0.0905685114288528,0.738610480567725,0.458237003983537,0.8861398153912173,0.7102082646787024,0.7076879406397552,0.577962752289088,0.2368764492604189,0.4709404800037309,0.6422975527251987,0.9369339555071852,0.4505343857286318,0.8331271276113651,0.0128563559279843,0.7522106985822254,0.975915661539487,0.2111473564108105,0.392832813611296,0.1037379274041054,0.5262226893886095,0.8506535779392754,0.4634859660081266,0.4126624415498569,0.1724952969613343,0.6665508293532452,0.9099280687177612,541.6027424624649,8.431230172348021,-96.39740350302745,127.62296792391345,23.300998089242235,-147.35988459551203,25.32082353657496,307.6687003687907,33.837955195375514,1.0380087357911194,5.222724129291194,6.7923918146306,80.84324093094561,146.79250184762975,9.130395285591563,9.35809253087967
312,275587,0.0065262940352508,0.4679763847659064,0.8655973257546953,0.4299161384703936,0.1950252871666468,0.7192941184407903,0.7622533878156377,0.510123640119675,0.3932899363288601,0.4064482641265801,0.537282233952523,0.883258280679522,0.1487751773572442,0.4221511226658136,0.8552046220513128,0.1683688933713537,0.4706641052028664,0.4999801286007884,0.7462067283339762,0.7753381481917249,0.4732384294873198,0.954510076249071,0.9342029403594646,0.3035451182784039,0.2071547150012506,0.9950175515305182,0.5439893814838611,0.7980576083340817,0.2891116432516421,0.0041122108462123,0.9251963086119112,0.8833199473339941,0.2768022450880404,0.4080229965254064,0.1925186152861476,0.0491220974144878,0.2256722470422109,0.2924140757430374,0.8585157930217081,0.1681977261662179,0.8602299834680139,0.8956466968482453,0.2394222959975676,0.8050087728377736,0.4232112706425922,0.5331927107843188,945.3468841158746,8.768625660383197,-94.72115733466842,259.5041623865966,31.675376412212294,-121.01764985658811,53.415750931960204,415.6338817374671,53.3219213668886,0.7227630945335228,5.060011354050028,2.3828554861571734,84.31487477539581,236.4117522329255,5.089727721098291,4.783988147462777
313,275588,0.8858250540225457,0.7023169294782123,0.5334829489271151,0.7951902236096039,0.4657005403794438,0.2386937591222651,0.6523521828899229,0.5322841589104188,0.1249455978181498,0.6411185794940686,0.3889067465709175,0.5070827902734466,0.251270343339381,0.5225556737695068,0.3185499636345195,0.7968740144280753,0.3078306895671962,0.8362355008726103,0.2335512211374821,0.3725744857033772,0.3161842262311599,0.1505780522263499,0.3781699403159871,0.5025406629982279,0.3750113263172532,0.7825074312391644,0.3135485729197427,0.7696178471005216,0.4445703694498324,0.9063229946319028,0.1055057923669355,0.6669788696208344,0.743626539241849,0.0058809299256789,0.6262220150192974,0.3323555513822197,0.7467834724727936,0.6836844306582478,0.9310012256889856,0.5849188644161257,0.3647512200315782,0.056148919411057,0.3275433382033161,0.1889350519558625,0.6381908808207668,0.6344170417659477,487.6701562297183,7.496261630501525,-124.84199503532615,165.82270435489576,21.883379464012076,-104.33437985581068,40.90463604987006,183.9210382244364,45.10300905873345,1.115412710922317,3.7053105617406086,6.578281693629782,72.47185380891021,151.58037842769738,5.689305856700199,10.57495927880537
314,275589,0.0279528031463475,0.1405618456641432,0.151592830271361,0.2846272842385661,0.2871175436513301,0.8204750844797692,0.564426520077789,0.7507040451276505,0.329708132510962,0.6313519876468745,0.8167856183458406,0.0435640688078847,0.3040535388084043,0.25917980052427,0.6155385774607769,0.6946601182965024,0.3339388761541433,0.0507834050500276,0.500165404499652,0.3828017829613515,0.6151777414879692,0.931869620043673,0.3053832060355449,0.0683655855004426,0.8135750006566816,0.4019014121565934,0.5266187535300622,0.2686443979209187,0.5286149191676122,0.7185245383630053,0.1686149142663986,0.2771542806042122,0.6665839482284822,0.3504729231518828,0.5713867856357546,0.9781161681444313,0.2579088280297624,0.3445925175266861,0.3907432944670061,0.5181347174682157,0.9979599857139644,0.6070110290626219,0.4657890611298786,0.9364862009731048,0.87463416604925,0.7551105056523998,623.3094090008315,7.42087602417304,-48.18421194725009,143.23540170061403,13.257227505345934,-136.59445766975753,36.1878726824232,278.94193264751107,30.838138152549927,1.2376146692347982,6.396658136317762,13.297853128233797,72.58409120596882,184.75451557542277,8.594877385368111,11.341019804675838
315,275590,0.2175756283825133,0.6631689109669631,0.1279046272264368,0.4149629798969675,0.3741499490692855,0.6307975446875145,0.2261643434257494,0.9706234379687244,0.8925291407166837,0.9507113737732676,0.2362504855924131,0.159066196188957,0.1468045248141964,0.1078218190358296,0.9360959067459071,0.1707460786846526,0.748804115166446,0.4703304827402005,0.4191850405068874,0.9812704534419768,0.1552903223419069,0.9099132930228708,0.8073264973289928,0.9524730494667226,0.412894303590212,0.1289210643391337,0.7241960257224981,0.5198159770896387,0.7084418474313378,0.6615283516331397,0.3644955165494409,0.1134800060116314,0.9691838231856588,0.2452144503944123,0.0442196061639997,0.6927426656398502,0.90403222854223,0.8130675469060383,0.9363890255246852,0.0393060936410773,0.8583291046269027,0.0930983176570846,0.7281667125062042,0.3399205387229052,0.7755802284854144,0.6066749212288784,666.8689878946789,7.241842531038404,-79.1223105751317,116.20747706328211,8.602392436451463,-127.0932017804898,36.886202964951124,290.96032488369383,35.66930744142367,0.9114963654243429,5.36347728312586,20.19850231106043,73.96318970108496,264.18212962766347,7.116771189020277,5.781386452080388
316,275591,0.2109623339601224,0.5698244545874974,0.806198015533561,0.469820829722931,0.9935154098777952,0.6688479628344414,0.2252705665864011,0.7078812335327889,0.4763718443708396,0.5687891954760904,0.8085966594221273,0.583535000970993,0.8795524671668435,0.6933775426351729,0.1866977063245375,0.2546867080989324,0.3835831933784959,0.6404509293605526,0.2818410932382981,0.1100789626949818,0.5428616555380518,0.3009921522518072,0.525048585440606,0.3012359464967094,0.1586104584028739,0.6897324010583185,0.2237185309109303,0.8225080778230754,0.2477669056456837,0.3133383202733145,0.6371227783372074,0.5537596618839371,0.7767392764976446,0.3928085420178397,0.1813321899243182,0.563760444252635,0.3324612377013151,0.8438854315100996,0.2830849445812502,0.504383961395776,0.7477078852357356,0.2567598261046193,0.9310523388646748,0.2681075905888376,0.0410413806821568,0.868970914755801,784.8862525979939,6.850538300235158,-23.366696685240008,138.38254030575231,11.831705001159994,-122.83719939793589,44.61518974794234,320.4409050362884,39.70017787178384,1.1609036253005471,4.884337957951575,7.300774349269965,73.85554528695812,267.5621414541878,5.328170891612243,9.177218852727572
317,275592,0.0385220068992484,0.3585153203336104,0.8617002866899605,0.2994775598458823,0.5151088567959102,0.969564091419606,0.3035246048689529,0.8493829885009002,0.789539449762108,0.9656022857116164,0.8900419376563893,0.8545698054213913,0.4716316987564419,0.6172252315200464,0.8768940061904964,0.2867107161563074,0.6197232539783509,0.0647120198781004,0.5175884437919953,0.5447223034327208,0.7538996037029025,0.772712856508622,0.6072027053259723,0.1261431528508549,0.6893092293722245,0.2118581067380787,0.6536744420843992,0.8454618144964244,0.7052822770060233,0.7434262574943051,0.4086679821253602,0.3206517794158672,0.966300254790588,0.0221456667802815,0.2426844293721608,0.3763745915599822,0.2315139383764013,0.9393573722788436,0.6406601189812497,0.6963687274203293,0.6277467723098754,0.5212627987821412,0.90740705484214,0.689419848927577,0.3782421381166098,0.369170545291813,642.4906517311871,7.415430368259129,-22.156804619562877,109.12727613173323,9.27123150244826,-131.36557261850328,34.06454909646379,233.0441881741096,43.94098769093294,0.7371256716657872,5.295306124148038,21.042754835540848,74.96484713186221,243.8838433536958,4.876061866653794,8.349427021739844
318,275593,0.1571289781507593,0.5772125670201723,0.2978550977229571,0.5605174850802681,0.4323333590884913,0.7904213146359503,0.9882951683802964,0.7626122173228407,0.0062586889456497,0.528232883512274,0.7879913297923121,0.8704255473703298,0.7286783465418557,0.0462577270297753,0.3205674388238642,0.0453540738866074,0.1573382307135528,0.2462101890789463,0.352999996349689,0.586275143770276,0.0950514755550692,0.4019182702538513,0.933424178409914,0.1564760995253385,0.1807946612639316,0.3110858208879695,0.2128359723938289,0.4749127429006561,0.765692553113327,0.1307517325105142,0.9027028670053188,0.6165470770275713,0.702107992101718,0.0460414670609176,0.6861725069183741,0.8191431125125465,0.7634109248985799,0.3243874398864143,0.638079574574555,0.0446273831026868,0.365656162067847,0.3782738716377682,0.947511439614884,0.4311198331732743,0.4777367508188356,0.4174918497292573,959.067473214043,7.179976919950145,-66.31107848969856,170.14982365594562,13.778743238820725,-119.0402761238945,67.70116686744399,395.4762862131033,33.05753189108336,0.9820905188470721,4.559211626379937,18.242173423739196,81.40162256061593,340.47161339024893,6.869058422110337,4.549529099347438
319,275594,0.246708876676935,0.592368515640593,0.660369690880269,0.8205776647000507,0.0727454272857652,0.8329992723880513,0.3394836655838411,0.3349121200309371,0.8946598172577881,0.4400585824489754,0.4796346841004243,0.6312198345646752,0.6267153779730378,0.4048495688938566,0.8921109578949428,0.4022748008497995,0.6813968177128743,0.9707511450023606,0.8977306781758462,0.2810141965813261,0.4214915408017827,0.0770961935926809,0.8060827063146039,0.4464986968806407,0.4415639712034592,0.824263153916455,0.3665954854968909,0.1484585485891244,0.2363289089146509,0.3958777335337484,0.3948842286270317,0.953228500359968,0.8792988098871052,0.7300627001098939,0.3964940818166983,0.2056729599197623,0.9251505263796476,0.3494010917916132,0.7391672671561077,0.3388764825590601,0.0842604724483011,0.9025794400816216,0.1008728620939262,0.6962614376554966,0.8769275816710194,0.942699860173482,666.4994406083617,8.338044267710993,-77.54200618142112,124.6377650857275,17.94711513629505,-100.67885258195852,41.586406147849594,296.48874943724263,48.500778336536754,0.9096950074207211,5.224422131892153,4.70279391088939,78.1920991519654,202.49750017862755,9.565977513987477,6.12895306559623
320,275595,0.2925462414612997,0.976476029232823,0.0104319467179821,0.2505382670416577,0.883505457804385,0.3218381272794393,0.2297097990741385,0.9076571125249604,0.6023729479570754,0.7223811984774764,0.7733999465621487,0.7361689094919383,0.8414748753824899,0.4993421505172033,0.0853113515207847,0.6806688116902332,0.4291411598420734,0.5792095790201721,0.1865447501377781,0.5198953819179674,0.0348717880080048,0.8832113316077136,0.665249175126689,0.9931490321799268,0.5900454785633189,0.550961247067253,0.035596001913229,0.4436675457993761,0.3643705637004885,0.3049254253447184,0.2345186872341773,0.5474783131602882,0.5230954691117327,0.8009518082625036,0.2030668418592602,0.1041723951758825,0.0097539008411452,0.4706331427788266,0.4148584529880154,0.5701717471516167,0.5499498806685383,0.0861422136639316,0.3996792845627229,0.4451029643715258,0.4365337006373291,0.7926835709863034,764.6356062096829,7.733470737343744,-56.25077043437373,184.45349532142487,14.09856861910159,-131.76936144557897,25.00909248398658,358.00639789042094,51.62010772045851,1.2445750480593174,5.072819595119498,10.234932302689028,85.58057308674813,195.41560164321754,7.027219998790193,7.158883642275624
321,275596,0.194897765305442,0.4352849887441665,0.3984320654887208,0.8286552934848976,0.1135139414391431,0.4951011179479736,0.8004237243107277,0.0904970358652253,0.7852197827652931,0.2011623419257513,0.0221609268204339,0.8065973787958272,0.2370301730069149,0.2445600320243638,0.532972653274459,0.9702786747682776,0.2482789171439739,0.2924549946963163,0.2760138541178631,0.5000674313054259,0.1886143028583753,0.2619882144886266,0.1588997903436735,0.0997547120883453,0.4167861455897358,0.924375781341454,0.4295280963643821,0.1390196105136131,0.4773855507077238,0.5424524606904626,0.255750842131297,0.2730503630166081,0.027091178826871,0.952490790653126,0.5502942570465537,0.6210046686277719,0.1149276245817796,0.3572955391016698,0.0398094368239882,0.6075335987310295,0.3731718594073626,0.6023506859252417,0.4198845066214877,0.7222471587007123,0.517366109856889,0.5710935633809754,855.4373417620837,7.137042611716406,-118.62235895543716,403.8838075781373,77.76470791903975,-103.71804694172289,50.72120547456066,274.76877536123214,39.90608227553357,1.0627840339915582,5.475699172506692,3.8265436893020226,75.64824173212357,116.41554560050523,8.513475227954974,12.65383698263993
322,275597,0.8935573086674924,0.8507865546836183,0.9926747320649844,0.2077882610428127,0.1311522650425125,0.6729710652768589,0.6767129412922803,0.3564513535405339,0.8753399073148287,0.2036380418688923,0.5102489923520555,0.6329100147740154,0.1456345458528993,0.4877529340351471,0.7709888125179456,0.0667932375048661,0.166725447589279,0.2414769838858372,0.6087228199170155,0.0395859184396218,0.3650974962688355,0.9511466603756225,0.9363201301145212,0.0384234249353108,0.2967001774731035,0.3692815717111047,0.2383077441576061,0.9406147247839448,0.8752783496027432,0.0039102036767013,0.0382523847745987,0.1810734599838573,0.5270296091618636,0.9360753104795448,0.7306180824711974,0.4512571830163537,0.1155365035575689,0.7689404132578196,0.5932197548230935,0.156318496129895,0.925378479079271,0.2947043439681087,0.5615266110359105,0.8679422403851659,0.892050665528514,0.4278156927178607,930.6640202937798,6.0648779602599525,-54.51571730377178,190.96064916785514,24.196472344987754,-139.7646279096723,58.673612675429524,419.3719767758066,42.237270019613234,0.9203874272334548,4.447161235125529,16.813552482013,60.955230449319586,291.284550253454,4.400354899493763,4.6182698166323375
323,275598,0.6918276170945332,0.1329572407207808,0.63142342890566,0.7793050393689327,0.8756950912369974,0.7227693265238403,0.2536424132872057,0.1609687790558263,0.2182389040939865,0.3834016704362846,0.4616639212478566,0.2828251706867014,0.2388619809514897,0.1458432362633964,0.5845832399316817,0.4285119775387896,0.6737936222871888,0.1515398662956023,0.0575661624900581,0.3073406527575301,0.903855508090517,0.7043778595689321,0.0138820570985028,0.7246366299855024,0.7540693904755906,0.2811152239033989,0.0477821806701829,0.9740349163783842,0.2706006989148501,0.1591039319919781,0.840181909466334,0.8657387842551459,0.7683213439355001,0.4352947441544639,0.2507620563663875,0.7943542514087744,0.5598504986293447,0.8683691506629392,0.7342011875986877,0.3414243949820154,0.6813237075014628,0.1447837601524759,0.5939947520356585,0.6517752533292158,0.4341328856379279,0.1302376410618452,785.4308179503173,7.663193248324983,-98.0766384894834,157.90999498982296,26.525006328792923,-107.56824896333688,21.415645751267526,367.32401551768885,34.53089393165537,1.0496208534538343,4.501187331587582,21.784051731416508,76.48408029040964,252.0797649273427,5.110198171093057,14.698052330281746
324,275599,0.1449583881790411,0.2512873924900782,0.2894811850094432,0.1872467861856952,0.3095457440953011,0.1620552222259029,0.5448245943894042,0.66079107770794,0.1644842100446802,0.6382286518159558,0.1964892650029144,0.824190965433723,0.6405627371924713,0.3684379092909804,0.9072111351504804,0.3804505918828522,0.572384566399035,0.5639046626791795,0.1022063386576511,0.4136257050492579,0.0362706465928013,0.2410233645291012,0.1395199559150761,0.8264249264723218,0.6801970776675877,0.7019715625623167,0.7349705176797665,0.3659303392243916,0.6633559290905285,0.4943008342916746,0.2296003898132908,0.2857339074466831,0.6439027290253363,0.3551161721747436,0.4495956226835227,0.3128807556378447,0.4218462770973019,0.5018616884508907,0.594728017840078,0.8829849456039773,0.7819832859867445,0.2232538928474793,0.8158820613590198,0.9671188566477772,0.2160675240850419,0.0196594607607436,723.3556850344622,6.997344812705661,-46.420335937915056,152.9984300333209,17.65800321281016,-136.76140346316137,29.26317130021547,324.8668261992194,47.512588774612766,0.8532205077512043,5.609749820260276,11.1768117408178,83.48948077918789,206.03806402012378,7.293560246522725,12.780172987990582
325,275600,0.8397562156395175,0.4518193033068599,0.4812949735896879,0.4748280971080149,0.7734546502472078,0.6779930931171048,0.6222837372474244,0.8139449593761746,0.0568461673060546,0.6342694629452036,0.460943858234964,0.0955713464802239,0.393949030185068,0.7988455075085876,0.5385559673802902,0.1753178670931701,0.9012101136542584,0.5531922258410774,0.5081544850893535,0.5186857148450451,0.3521972825132727,0.0416264849475118,0.3591050809050741,0.0085603315088335,0.1771417289588599,0.9812805080522522,0.6322714788677427,0.2435003706040373,0.7943435515149782,0.4963720254682274,0.6598972994814496,0.3584953336632538,0.2773239762312985,0.8810274975207859,0.4923666897638152,0.1604906916235104,0.2832956698297594,0.1844122956612663,0.6141342829262619,0.4703341592921606,0.0784914576359295,0.1419251858335787,0.651708744391192,0.1550462019216835,0.733300123882433,0.6256768808488209,801.4336835904652,7.454615379152605,-16.22159241824839,218.32351295763095,17.939677555918625,-117.24474314590516,49.37228149841933,257.0358837043635,56.07626696638582,1.2154134879430778,4.2658521242160115,2.547859435990599,82.04534276917266,219.02062987382746,8.760743924419254,10.841939477178833
326,275601,0.6210606950041215,0.6346273229001869,0.9033199299690312,0.896376832000329,0.0580362507677022,0.3519749674429444,0.0880761653793741,0.9751993406795773,0.8832802553913154,0.704318102470232,0.2286862915660452,0.8405111730080549,0.3134193913196937,0.4324052396173646,0.0044511870228604,0.9458318070894732,0.1211979884966077,0.3536935123332396,0.060391983414277,0.4979118892336913,0.4945053887703445,0.0175836325833886,0.9569171597477012,0.7109903661833826,0.5120984500507297,0.496509285834365,0.6351509057129084,0.214628292263359,0.9916268521471024,0.9317432096326594,0.6267966008632125,0.4716360820814637,0.1199520087197632,0.2164841248982313,0.456149075177865,0.2570002599723417,0.1034032018439707,0.6436645375778137,0.602856688446689,0.1972055310558488,0.4404666188152483,0.4377535174409662,0.3177752235238353,0.4685345700057717,0.1777804029574203,0.5961464570581573,675.969539224081,8.505933622180823,-88.11917807086157,346.29077657047003,27.573925600670535,-97.19009894377618,34.601903900487606,168.5948458199919,47.340874005096154,1.1858298026411367,4.0570117940464545,12.675104379084118,76.47112543890601,121.42709344031009,7.921442735654866,4.632949129178904
327,275602,0.6865176638817516,0.2668620600799641,0.6516950607200528,0.964737667258897,0.1535266221049902,0.7787335300426701,0.1856049276457571,0.9101785585363888,0.537358916118612,0.9373023980959309,0.3057615608614364,0.5139352060431005,0.365846567048665,0.5610845498750843,0.3055672856469866,0.5260763925267987,0.642513199715382,0.939083943550056,0.4526255199449142,0.6128653956481328,0.6476182738335146,0.5745287445457469,0.932586570543858,0.0267715900140658,0.4555130195728385,0.6245305061176726,0.8381069118297888,0.4469122570574766,0.9456801109494448,0.2602215960104592,0.3452526572559595,0.4219499674352631,0.2390827971151888,0.5424994095194797,0.602356839356491,0.6721253618651611,0.3058793343851187,0.5064682044705286,0.7447103990543887,0.7595763235169286,0.5562874591431941,0.6524334043624286,0.5323265959679031,0.030195677457546,0.4255667096558378,0.8814718017104964,759.0071642561387,8.050317895431435,-59.357457922010106,246.12980128176784,19.902401284581543,-96.38227598637187,40.61671718326151,279.86976342441005,39.51830118768826,1.0987860783352064,3.8193370251480685,8.368994723527676,72.97858114190203,182.08424867221262,7.316352497478839,4.993295768775639
328,275603,0.1733078222549592,0.2923680510726051,0.3957915769938792,0.5510326462406615,0.500430465332225,0.1406187923979626,0.9277708261704384,0.293791144515219,0.4442715109119947,0.8744523204280855,0.1882225635651003,0.4849348960155684,0.8660962593093486,0.9561761377357468,0.3861693436829614,0.4646385051915481,0.2761808564915189,0.9319179918000636,0.8767118232305439,0.8700572223402149,0.579237383949448,0.133159717442624,0.1331286883001757,0.8426150512541581,0.4154387247391075,0.4170052364115467,0.6612932446089839,0.3493597163679449,0.8161741561922069,0.1923547112818875,0.4514678450995615,0.3215690843403921,0.9622452292363004,0.9625297512706515,0.2941987255007316,0.3692480631097115,0.1986035741574983,0.7284531175728647,0.769068941657061,0.122882123612457,0.4427856643426143,0.9410487397339424,0.4117093148644354,0.1744974845500539,0.0975110336536747,0.1202154427322209,655.6815768873131,8.454045387796988,-83.21743012164156,122.53472852868761,20.429987019981276,-116.80732581454036,34.073693065359755,301.145875790198,46.438342908281165,1.0956586470514318,4.8558600723497,18.27012589980444,82.21049036253471,194.59066989550212,8.293227504521532,13.31362774142641
329,275604,0.2506078635707996,0.0289630352801702,0.8806787671356511,0.7325814614232584,0.043565729935789,0.2036241089269678,0.4422622534688959,0.6567221308289155,0.7618875709520961,0.6496474927626859,0.9438456226433504,0.5960509030655821,0.9056032764237968,0.6950560676122178,0.9887439134753924,0.5509869658584033,0.4392793841282288,0.8876962146371206,0.6292728210483403,0.0289373845311521,0.4772780933344593,0.5478544148459178,0.4927436581370137,0.5295011970960318,0.0216647018857783,0.4613182365351125,0.8458317784338578,0.3019740170069016,0.0855314075706761,0.7380513015327285,0.9077115047514596,0.8476759689731688,0.1678286255640564,0.9241228550698228,0.4810913116049113,0.4507906649801801,0.956747609107306,0.4463489919834013,0.7078614393741516,0.5291098604610265,0.6615136223890444,0.2132539501757886,0.2278924214872543,0.3704786426499477,0.6737146069782901,0.4244864038984689,789.3359117981402,9.111366650552903,-17.707088612294722,276.8672566631923,26.83223855117855,-106.24752994491087,55.56478730674825,214.9226728626956,43.447139366047644,0.7961623845206519,4.786330910341267,14.736189022370358,77.4309373967152,171.20979624770382,8.236059724233385,9.349593269045863
